Time,Moist10cm,Temp10cm,EC10cm,Moist40cm,Temp40cm,EC40cm,Moist70cm,Temp70cm,EC70cm
2017/04/18 19:40,0.247,23.8,0.01,0.301,16.7,0.04,0.372,14.1,0.33
2017/04/18 19:50,0.247,23.7,0.02,0.301,16.7,0.04,0.372,14.1,0.33
2017/04/18 20:00,0.247,23.7,0.01,0.301,16.7,0.04,0.372,14.1,0.33
2017/04/18 20:10,0.247,23.6,0.01,0.301,16.7,0.04,0.372,14.1,0.33
2017/04/18 20:20,0.247,23.5,0.01,0.301,16.7,0.04,0.372,14.1,0.33
2017/04/18 20:30,0.247,23.5,0.02,0.301,16.7,0.04,0.372,14.1,0.33
2017/04/18 20:40,0.247,23.4,0.01,0.301,16.7,0.04,0.372,14.1,0.33
2017/04/18 20:50,0.247,23.3,0.02,0.301,16.7,0.04,0.372,14.0,0.33
2017/04/18 21:00,0.247,23.3,0.01,0.301,16.7,0.04,0.372,14.1,0.33
2017/04/18 21:10,0.247,23.2,0.02,0.301,16.7,0.04,0.372,14.1,0.33
2017/04/18 21:20,0.246,23.2,0.02,0.301,16.7,0.04,0.372,14.1,0.33
2017/04/18 21:30,0.246,23.1,0.02,0.301,16.8,0.04,0.372,14.1,0.33
2017/04/18 21:40,0.246,23.0,0.01,0.301,16.8,0.04,0.372,14.1,0.33
2017/04/18 21:50,0.246,23.0,0.01,0.301,16.8,0.04,0.372,14.1,0.33
2017/04/18 22:00,0.246,22.9,0.02,0.301,16.8,0.04,0.372,14.1,0.33
2017/04/18 22:10,0.246,22.8,0.01,0.301,16.8,0.04,0.372,14.1,0.33
2017/04/18 22:20,0.246,22.7,0.01,0.301,16.8,0.04,0.372,14.1,0.33
2017/04/18 22:30,0.246,22.7,0.01,0.301,16.8,0.04,0.372,14.1,0.33
2017/04/18 22:40,0.246,22.6,0.01,0.301,16.8,0.04,0.372,14.1,0.33
2017/04/18 22:50,0.246,22.5,0.01,0.301,16.8,0.04,0.372,14.1,0.33
2017/04/18 23:00,0.246,22.4,0.02,0.301,16.8,0.04,0.372,14.1,0.33
2017/04/18 23:10,0.246,22.4,0.01,0.301,16.8,0.04,0.372,14.1,0.33
2017/04/18 23:20,0.246,22.3,0.02,0.301,16.8,0.04,0.372,14.1,0.33
2017/04/18 23:30,0.246,22.2,0.01,0.301,16.8,0.04,0.372,14.1,0.33
2017/04/18 23:40,0.246,22.1,0.02,0.301,16.9,0.04,0.372,14.1,0.33
2017/04/18 23:50,0.246,22.0,0.02,0.301,16.9,0.04,0.372,14.1,0.33
2017/04/19 0:00,0.246,22.0,0.01,0.301,16.9,0.04,0.372,14.1,0.33
2017/04/19 0:10,0.246,21.9,0.01,0.301,16.9,0.04,0.372,14.1,0.33
2017/04/19 0:20,0.246,21.8,0.02,0.301,16.9,0.04,0.372,14.1,0.33
2017/04/19 0:30,0.246,21.7,0.02,0.301,16.9,0.04,0.372,14.1,0.33
2017/04/19 0:40,0.246,21.6,0.01,0.301,16.9,0.04,0.372,14.1,0.33
2017/04/19 0:50,0.246,21.5,0.01,0.301,17.0,0.04,0.372,14.1,0.33
2017/04/19 1:00,0.246,21.5,0.01,0.301,17.0,0.04,0.372,14.1,0.33
2017/04/19 1:10,0.246,21.4,0.02,0.301,17.0,0.04,0.372,14.1,0.33
2017/04/19 1:20,0.245,21.3,0.02,0.301,17.0,0.04,0.372,14.1,0.33
2017/04/19 1:30,0.245,21.2,0.01,0.301,17.0,0.04,0.372,14.1,0.33
2017/04/19 1:40,0.245,21.1,0.01,0.301,17.0,0.04,0.372,14.1,0.33
2017/04/19 1:50,0.245,21.0,0.02,0.301,17.0,0.04,0.372,14.1,0.33
2017/04/19 2:00,0.245,21.0,0.02,0.301,17.0,0.04,0.372,14.1,0.33
2017/04/19 2:10,0.245,20.9,0.02,0.301,17.0,0.04,0.372,14.1,0.33
2017/04/19 2:20,0.245,20.8,0.02,0.301,17.0,0.04,0.372,14.1,0.33
2017/04/19 2:30,0.245,20.7,0.02,0.301,17.0,0.04,0.372,14.1,0.33
2017/04/19 2:40,0.245,20.6,0.02,0.301,17.0,0.04,0.372,14.2,0.33
2017/04/19 2:50,0.245,20.6,0.02,0.301,17.0,0.04,0.372,14.1,0.33
2017/04/19 3:00,0.245,20.4,0.02,0.301,17.1,0.04,0.372,14.1,0.33
2017/04/19 3:10,0.245,20.4,0.02,0.301,17.1,0.04,0.372,14.1,0.33
2017/04/19 3:20,0.245,20.3,0.02,0.301,17.1,0.04,0.372,14.1,0.33
2017/04/19 3:30,0.245,20.2,0.02,0.301,17.1,0.04,0.372,14.1,0.33
2017/04/19 3:40,0.245,20.2,0.02,0.301,17.1,0.04,0.372,14.1,0.33
2017/04/19 3:50,0.245,20.0,0.02,0.301,17.1,0.04,0.372,14.2,0.33
2017/04/19 4:00,0.245,20.0,0.02,0.301,17.1,0.04,0.372,14.1,0.33
2017/04/19 4:10,0.245,19.9,0.02,0.301,17.1,0.04,0.372,14.2,0.33
2017/04/19 4:20,0.245,19.8,0.02,0.301,17.1,0.04,0.372,14.2,0.33
2017/04/19 4:30,0.245,19.8,0.02,0.301,17.1,0.04,0.372,14.2,0.33
2017/04/19 4:40,0.245,19.7,0.02,0.301,17.1,0.04,0.372,14.2,0.33
2017/04/19 4:50,0.245,19.6,0.02,0.301,17.1,0.04,0.372,14.2,0.33
2017/04/19 5:00,0.246,19.5,0.02,0.301,17.1,0.04,0.372,14.2,0.33
2017/04/19 5:10,0.246,19.4,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 5:20,0.246,19.3,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 5:30,0.246,19.3,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 5:40,0.246,19.2,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 5:50,0.246,19.1,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 6:00,0.246,19.0,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 6:10,0.246,19.0,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 6:20,0.246,18.9,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 6:30,0.246,18.9,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 6:40,0.246,18.8,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 6:50,0.246,18.7,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 7:00,0.246,18.7,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 7:10,0.246,18.6,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 7:20,0.246,18.5,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 7:30,0.246,18.5,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 7:40,0.246,18.4,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 7:50,0.246,18.4,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 8:00,0.246,18.4,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 8:10,0.246,18.3,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 8:20,0.246,18.3,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 8:30,0.246,18.3,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 8:40,0.246,18.3,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 8:50,0.246,18.3,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 9:00,0.246,18.4,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 9:10,0.246,18.4,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 9:20,0.246,18.5,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 9:30,0.246,18.5,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 9:40,0.246,18.6,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 9:50,0.246,18.7,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 10:00,0.246,18.7,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 10:10,0.246,18.9,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 10:20,0.246,19.0,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 10:30,0.246,19.1,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 10:40,0.246,19.2,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 10:50,0.246,19.4,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 11:00,0.246,19.5,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 11:10,0.246,19.7,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 11:20,0.246,19.9,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 11:30,0.246,20.1,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 11:40,0.246,20.3,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 11:50,0.246,20.5,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 12:00,0.246,20.7,0.02,0.301,17.1,0.04,0.372,14.2,0.33
2017/04/19 12:10,0.246,20.9,0.02,0.301,17.2,0.04,0.372,14.2,0.33
2017/04/19 12:20,0.246,21.1,0.02,0.300,17.1,0.04,0.372,14.3,0.33
2017/04/19 12:30,0.246,21.3,0.02,0.301,17.1,0.04,0.372,14.3,0.33
2017/04/19 12:40,0.246,21.5,0.02,0.300,17.1,0.04,0.372,14.2,0.33
2017/04/19 12:50,0.246,21.7,0.02,0.300,17.1,0.04,0.372,14.3,0.33
2017/04/19 13:00,0.246,21.9,0.02,0.300,17.1,0.04,0.372,14.2,0.33
2017/04/19 13:10,0.246,22.1,0.02,0.300,17.1,0.04,0.372,14.2,0.33
2017/04/19 13:20,0.246,22.3,0.02,0.300,17.1,0.04,0.372,14.2,0.33
2017/04/19 13:30,0.246,22.5,0.02,0.300,17.1,0.04,0.372,14.3,0.33
2017/04/19 13:40,0.246,22.8,0.02,0.300,17.1,0.04,0.372,14.2,0.33
2017/04/19 13:50,0.246,23.0,0.02,0.300,17.1,0.04,0.372,14.3,0.33
2017/04/19 14:00,0.246,23.2,0.02,0.300,17.1,0.04,0.372,14.2,0.33
2017/04/19 14:10,0.246,23.4,0.02,0.300,17.1,0.04,0.372,14.2,0.33
2017/04/19 14:20,0.246,23.7,0.02,0.300,17.1,0.04,0.372,14.2,0.33
2017/04/19 14:30,0.246,23.9,0.02,0.300,17.1,0.04,0.372,14.3,0.33
2017/04/19 14:40,0.246,24.1,0.02,0.300,17.1,0.04,0.372,14.2,0.33
